userMediaCount,medLikeNumbers,medCommentNumbers,medHashtagNumbers,medUploadIntervals,medUploadHours,countHasLocationInfo,followerCount,followingCount,hasExternalUrl,tagCounts,biographyLength,usernameLength,isFake
30,69.5,1.0,0.0,33.0,13.0,28,475,496,1,41,0,7,0
46,108.5,7.0,30.0,0.0,16.0,31,9266,2124,1,5,13,9,1
24,62.5,0.0,0.0,9.0,11.5,9,557,572,0,42,27,11,0
63,97.0,0.0,3.0,6.5,17.0,37,612,674,0,7,20,11,0
1,377.0,22.0,0.0,3.5,17.0,0,860,1174,1,4,48,10,1
4,119.5,1.0,0.5,100.0,20.0,3,380,365,0,11,43,11,0
58,69.5,4.0,0.0,21.0,18.0,23,483,474,0,72,0,9,0
1,11.0,0.0,0.0,3.5,22.0,0,37,9,0,0,0,15,0
170,447.0,3.0,2.0,1.0,15.0,49,1685,1653,1,433,37,20,1
1000,498.5,5.0,2.0,1.0,15.0,586,26200,4121,1,0,119,13,1
89,70.0,2.0,0.0,11.0,16.0,19,549,601,0,45,34,9,0
24,202.5,3.0,0.0,37.0,20.0,12,710,567,0,2,33,16,0
186,58.0,3.0,10.0,2.0,9.0,84,1174,586,1,7,148,7,1
54,177.0,3.5,13.0,3.0,9.0,49,3244,3975,1,63,0,16,1
72,120.5,2.0,0.0,3.0,18.0,15,1914,2391,1,71,94,18,1
265,224.0,2.0,5.0,1.0,5.0,71,1630,1962,1,213,77,20,1
22,27.0,0.0,0.0,28.0,18.0,2,230,276,0,0,75,11,0
11,24.0,0.0,0.0,14.5,17.0,1,100,110,0,7,0,9,0
56,48.0,2.0,0.0,7.0,19.0,14,388,453,0,57,0,10,0
1000,202.5,8.0,0.0,1.0,7.0,124,7145,2734,0,162,103,10,1
113,401.0,5.0,9.0,1.0,19.0,26,7157,1906,0,6,150,6,1
137,22.0,1.0,1.0,10.0,17.0,45,399,398,0,96,0,6,0
133,110.0,1.0,0.0,7.0,18.0,20,471,500,0,44,25,10,0
1000,208.5,0.0,0.0,1.0,16.0,594,26713,2176,0,15,0,15,1
684,91.0,2.0,7.0,0.0,16.0,14,8637,7033,1,39,137,10,1
7,60.0,3.0,1.0,62.5,19.0,1,245,280,0,5,0,9,0
23,123.0,2.0,0.0,11.0,17.0,16,356,458,0,13,1,7,0
180,945.0,39.0,1.0,4.0,8.0,50,69678,3400,1,0,93,11,1
15,27.0,2.0,0.0,0.0,16.0,0,389,854,0,1,92,9,1
305,144.0,1.0,20.0,2.0,12.0,0,2157,2969,1,10,39,15,1
5,262.0,25.0,0.0,28.0,3.0,1,1510,237,0,1,21,10,1
44,103.5,2.0,0.0,5.0,19.5,15,280,396,0,39,0,10,0
300,123.0,5.0,9.5,1.0,17.0,97,222300,3642,1,362,99,10,1
14,179.0,8.5,28.0,9.0,16.0,4,2882,1040,0,4,77,9,1
222,336.0,5.5,0.0,3.0,13.0,54,5668,3295,0,72,66,14,1
22,38.0,1.0,0.0,34.0,1.0,3,255,252,0,11,0,8,0
1,267.0,2.0,0.0,3.5,22.0,1,1771,2381,0,71,25,6,1
67,128.0,1.0,0.0,21.5,19.0,37,390,432,0,57,7,12,0
149,58.0,1.0,10.0,1.0,13.0,37,5213,1157,1,56,120,18,1
35,42.0,0.0,0.0,7.0,17.0,4,305,343,0,3,48,13,0
58,3.0,0.0,0.0,4.0,19.0,2,220,282,0,13,0,14,0
17,52.0,0.0,0.0,24.0,20.0,2,223,300,0,24,14,13,0
265,788.0,3.0,29.0,1.0,15.0,230,5815,3225,1,97,106,19,1
721,24.0,1.0,5.0,0.0,16.0,8,2892,1183,1,20,105,15,1
7,114.0,1.0,0.0,12.5,20.0,4,466,458,0,3,25,10,0
49,78.0,0.0,0.0,11.0,18.0,15,414,496,0,25,107,9,0
112,50.5,1.0,1.0,7.0,19.0,0,535,463,0,57,0,7,0
420,102.5,4.0,4.0,1.0,6.0,127,10121,3085,1,82,95,10,1
29,82.0,2.0,17.0,1.0,14.0,26,1966,1061,1,0,123,30,1
5,15.0,0.0,0.0,1.5,1.0,0,144,1152,0,2,0,12,0
206,735.5,6.0,0.0,1.0,13.0,190,12416,2849,0,5,22,11,1
252,312.0,1.0,0.0,1.0,15.0,112,17734,5928,1,54,126,10,0
1000,217.0,6.0,0.0,1.0,6.5,39,26157,1109,1,79,86,16,1
11,20.0,0.0,0.0,2.0,21.0,10,115,102,0,1,24,6,0
813,102.0,0.0,16.0,0.0,10.0,0,8357,6084,1,267,0,19,1
10,25.0,1.0,0.0,38.0,6.0,5,1425,398,1,3,143,12,1
170,58.0,2.0,0.0,1.0,16.0,3,2662,3909,1,9,130,7,1
309,29.0,0.0,0.0,4.0,17.0,160,653,598,0,98,0,7,0
37,203.0,10.0,0.0,42.0,19.0,20,981,1151,0,92,66,14,0
65,22.0,0.0,3.0,9.0,5.0,50,283,345,0,30,0,8,0
39,9.0,0.0,0.0,9.0,15.0,0,196,553,0,0,149,11,1
72,40.5,0.0,1.0,8.0,16.0,15,685,500,1,31,137,14,0
26,64.5,1.0,13.0,1.0,22.0,0,1903,625,0,1,73,10,1
9,59.0,0.0,16.0,1.0,2.0,0,1632,2795,0,1,68,13,1
43,28.0,0.0,32.0,2.0,15.0,37,606,1235,0,0,138,13,1
68,209.0,11.0,6.0,3.0,18.5,46,4352,977,1,22,86,12,1
2,78.0,6.0,0.0,255.0,21.5,0,324,354,0,14,0,8,0
75,429.0,7.0,22.0,1.0,13.0,27,13729,956,1,1,130,12,1
511,55.0,1.0,29.0,1.0,11.0,319,3676,2222,1,35,148,18,1
14,36.5,0.5,15.0,2.0,13.0,1,139,3,0,0,140,14,0
0,0.0,0.0,0.0,3.5,16.0,0,95,140,0,0,0,11,0
39,75.0,2.0,26.0,0.0,16.0,8,1972,138,1,1,20,10,1
9,9.0,1.0,0.0,3.0,18.0,5,72,79,0,0,0,20,0
790,80.0,2.0,20.0,2.0,20.0,353,8321,7495,1,418,146,13,1
83,37.0,0.0,0.0,6.5,16.0,44,369,403,0,16,0,9,0
17,184.0,5.0,29.0,1.0,18.0,0,1281,262,0,44,78,17,1
412,43.0,1.0,1.0,3.0,16.0,110,1064,1081,0,230,53,12,0
261,60.0,2.0,8.0,4.0,18.0,212,1566,1100,0,144,129,12,1
219,26.0,1.0,0.0,5.0,15.0,57,592,495,1,118,33,10,0
491,19.0,0.0,0.0,1.0,18.0,158,763,941,0,63,53,9,0
56,79.5,0.0,0.0,6.0,18.0,0,317,380,0,22,30,7,0
87,75.0,7.0,1.0,3.0,7.0,0,9569,1344,1,16,145,13,1
281,18.0,0.0,0.0,2.0,18.0,101,419,522,1,172,1,12,0
219,43.0,2.0,5.0,1.0,17.0,0,2412,2448,1,2,92,14,1
0,0.0,0.0,0.0,3.5,16.0,0,213,700,0,23,13,13,0
207,24.0,1.0,1.0,7.0,8.0,72,336,565,0,55,0,8,0
0,0.0,0.0,0.0,3.5,16.0,0,153,172,0,4,0,10,0
134,39.5,0.0,28.0,0.0,18.0,0,2455,4840,0,1,54,13,1
110,67.0,2.0,10.0,3.0,13.0,17,987,3438,0,6,141,8,1
45,54.0,0.0,0.0,23.5,17.0,4,248,299,0,326,18,12,0
810,69.0,3.0,2.0,1.0,15.0,429,1512,1424,1,408,28,11,0
51,121.0,2.0,0.0,24.5,20.0,8,496,567,0,33,14,12,0
28,157.0,0.0,0.0,12.0,14.0,4,430,439,0,6,10,14,0
151,61.0,2.0,3.0,5.0,17.0,116,810,777,0,68,78,12,0
501,57.0,1.0,5.0,1.0,9.0,26,11593,5270,0,50,138,18,1
16,40.0,0.0,0.0,10.0,18.0,9,724,646,1,0,0,15,1
75,211.0,4.0,3.0,3.0,15.0,43,3825,1220,0,5,26,9,1
191,87.0,1.0,0.0,6.0,16.0,118,880,535,0,70,0,13,0
49,393.0,25.0,14.0,10.0,9.0,3,5294,1131,0,12,28,14,1
15,12.0,0.0,0.0,46.0,18.0,3,120,140,0,1,21,7,0
1,33.0,0.0,0.0,3.5,23.0,0,121,128,0,0,0,14,0
122,36.0,1.5,30.0,0.0,15.0,118,576,552,1,0,150,11,1
135,24.0,0.0,1.0,4.0,18.0,45,174,100,0,0,19,8,0
17,14.0,0.0,1.0,2.0,17.0,11,179,169,0,4,0,9,0
29,105.0,2.0,0.0,25.0,19.0,9,779,624,0,38,2,13,0
97,112.0,1.0,0.0,10.0,19.0,50,745,995,0,62,25,10,0
46,26.5,0.0,0.0,8.0,16.5,7,330,556,0,26,44,14,0
18,182.5,0.0,0.0,48.0,18.5,10,669,612,0,2,37,11,0
46,333.0,15.5,0.0,3.0,8.0,46,2407,874,0,5,6,12,1
15,83.0,2.0,1.0,44.5,20.0,5,250,293,0,21,19,16,0
51,25.0,0.0,0.0,17.5,18.0,24,475,1047,0,84,0,7,0
14,388.0,15.5,19.5,4.0,21.0,14,4205,1247,1,70,55,13,1
93,80.0,3.0,30.0,1.0,3.0,2,956,1126,1,7,142,19,1
487,210.0,3.0,0.0,1.0,11.0,77,29994,6757,1,512,108,15,1
4,266.5,3.5,0.0,11.0,6.5,0,9605,7274,0,4,20,7,1
95,23.0,0.0,0.0,5.0,12.0,41,628,959,0,40,0,7,0
22,77.0,1.0,0.0,22.0,20.5,15,287,337,0,61,60,14,0
28,56.5,2.0,0.0,41.0,14.5,4,221,247,0,45,0,12,0
119,63.0,1.0,0.0,0.0,14.0,9,1306,5072,0,2,72,14,1
173,38.0,1.0,28.0,0.0,15.0,88,1002,6415,1,5,83,11,1
1000,70.0,1.0,17.0,0.0,16.0,915,14068,1988,1,114,143,15,1
539,36.0,0.0,0.0,0.0,17.0,1,10152,5890,1,7,52,13,1
152,108.5,2.0,20.0,0.0,12.0,152,2398,1413,0,219,95,17,1
99,1997.0,75.0,4.0,5.0,18.0,76,39737,3825,1,219,149,17,1
46,36.0,0.0,1.0,33.0,17.0,35,408,393,1,61,44,14,0
1000,16.0,0.0,8.0,1.0,6.0,458,1342,1177,1,206,94,11,1
16,56.0,4.0,0.0,48.0,21.5,9,213,207,0,31,36,9,0
479,83.0,1.0,14.0,2.0,17.0,277,4779,2353,1,146,81,11,1
43,24.0,0.0,0.0,4.5,18.0,19,121,134,0,2,14,13,0
33,61.0,4.0,0.0,3.0,7.0,0,12423,1763,0,2,55,13,1
31,12.0,0.0,1.0,1.0,6.0,0,171,321,0,0,150,11,1
404,261.0,2.0,25.0,1.0,15.0,25,1834,4639,1,285,147,24,1
650,59.0,3.0,18.0,1.0,9.0,377,5553,3887,1,58,136,7,1
201,44.0,0.0,28.0,0.0,15.0,17,4315,3595,1,5,141,12,1
35,62.0,2.0,0.0,24.5,17.0,20,262,353,0,17,0,11,0
327,33.0,1.0,7.0,2.0,13.0,215,2398,1468,0,165,150,8,1
280,85.0,1.0,0.0,2.0,14.0,156,5285,6927,1,66,114,15,1
24,38.0,0.0,1.5,31.0,15.0,13,200,263,0,3,49,9,0
765,513.0,11.0,25.0,1.0,9.0,337,32402,1315,1,282,146,10,1
179,17.0,0.0,4.0,3.0,18.0,24,530,903,0,7,41,14,0
51,44.0,2.0,19.0,1.0,10.0,11,799,915,1,3,108,15,1
4,15.5,0.5,3.0,1.0,20.0,1,44,29,0,10,0,15,0
106,43.5,0.0,0.0,1.0,19.0,47,719,250,0,3,0,15,0
741,16.0,1.0,0.0,1.0,16.0,307,27842,6491,1,19,138,7,1
79,39.0,1.0,0.0,10.5,11.0,15,560,626,0,40,0,11,0
111,220.0,2.0,0.0,2.0,15.0,109,4562,376,0,69,106,11,1
77,62.0,1.0,6.0,3.0,17.0,62,546,521,0,69,34,14,0
23,47.0,3.0,0.0,1.0,11.0,4,287,273,0,0,96,13,0
522,156.0,4.0,17.0,1.0,16.0,231,16681,3603,0,66,142,20,1
35,108.0,0.0,0.0,3.0,14.0,29,529,382,0,0,66,18,0
32,51.5,0.0,1.0,6.0,15.0,15,326,448,0,30,34,12,0
16,4.5,0.0,0.0,6.0,6.5,10,65,70,0,8,0,15,0
45,64.0,1.0,0.0,8.5,17.0,27,202,202,0,32,107,10,0
3,617.0,1.0,0.0,0.0,8.0,0,336,4885,0,0,102,16,1
4,78.5,0.0,0.5,1.0,18.0,1,65,38,0,0,100,11,1
40,66.0,1.0,0.0,32.0,15.5,18,554,510,0,37,16,14,0
499,30.0,1.0,4.0,1.0,7.0,143,5538,3397,1,209,116,11,1
60,61.0,1.0,2.0,3.0,19.0,55,353,446,0,29,3,8,0
22,589.5,3.0,7.5,1.0,6.5,0,2701,2014,0,9,25,13,1
8,36.5,0.0,0.0,0.0,16.0,2,434,809,0,0,149,28,1
4,64.5,3.5,0.0,131.0,21.0,4,204,260,0,40,0,11,0
52,148.0,2.0,0.0,13.0,19.5,22,611,614,0,22,22,8,0
54,41.5,1.0,0.0,12.0,16.0,15,305,337,0,57,1,13,0
11,55.0,1.0,2.0,112.0,12.0,1,242,241,0,34,4,11,0
125,179.0,11.0,0.0,3.0,11.0,15,3646,3181,0,8,119,11,1
59,80.0,2.0,0.0,1.5,19.0,31,256,277,0,24,0,9,0
500,1010.5,7.0,1.0,2.0,9.0,141,11404,6681,1,165,119,17,1
433,47.0,2.0,18.0,1.0,13.0,349,1572,2064,0,5,14,14,1
31,70.0,0.0,0.0,18.0,17.0,9,259,306,0,0,31,7,0
15,4.0,0.0,0.0,0.0,9.0,1,82,502,0,0,122,11,1
58,109.5,2.0,0.0,4.0,15.5,5,876,785,0,14,19,8,0
26,32.5,0.0,0.5,15.0,14.5,20,177,182,0,60,0,7,0
59,69.0,0.0,0.0,6.0,17.0,4,618,515,0,11,19,9,0
31,54.0,1.0,0.0,20.5,14.0,12,397,549,0,18,0,9,0
1000,78.0,2.0,8.0,1.0,7.0,568,9190,3480,1,37,128,15,1
36,58.5,1.0,0.0,18.0,11.0,18,606,726,0,39,0,9,0
603,35.0,1.0,27.0,0.0,16.0,3,3148,696,0,15,114,19,1
13,68.0,1.0,1.0,3.0,11.0,12,269,246,0,8,22,12,0
20,156.5,0.0,0.0,12.0,19.0,16,686,675,0,8,20,7,0
43,78.0,0.0,3.0,22.0,18.0,17,390,384,0,17,22,9,0
252,85.5,3.0,18.0,2.0,9.0,242,5339,2998,1,80,148,28,1
68,73.5,2.0,0.0,14.0,18.5,35,618,706,0,143,0,12,0
433,15.0,2.0,0.0,2.0,17.0,42,201,298,0,14,9,10,0
54,56.5,5.0,15.0,1.0,17.0,49,1352,851,0,1,144,24,1
39,652.0,24.0,0.0,19.5,8.0,14,61147,932,0,6,140,13,1
269,563.0,8.0,1.0,2.0,16.0,7,22607,3780,0,88,146,11,1
31,38.0,1.0,1.0,13.5,19.0,21,383,824,0,42,6,7,0
26,118.0,1.0,0.0,21.0,21.5,21,402,436,0,28,25,12,0
16,146.0,1.0,0.0,18.0,16.0,7,555,686,0,11,37,12,0
100,76.5,1.0,0.0,6.0,17.0,39,415,741,0,2,0,12,0
10,143.0,2.0,3.0,11.0,8.0,1,1010,459,1,1,0,8,1
1,28.0,0.0,0.0,3.5,13.0,1,173,248,0,6,0,12,0
54,31.5,0.0,0.0,7.0,16.5,28,120,154,0,0,54,9,0
52,13.0,0.0,0.0,6.0,17.0,27,188,180,0,12,10,12,0
40,21.5,0.0,0.0,0.0,13.0,0,860,1702,0,3,131,12,1
24,56.0,0.0,0.0,15.0,16.5,11,367,436,0,13,0,6,0
93,119.0,5.0,0.0,0.0,14.0,0,9694,1824,0,0,0,18,1
59,16.0,0.0,1.0,9.5,19.0,38,429,408,0,15,0,16,0
149,163.0,2.0,9.0,1.0,19.0,37,7361,1430,0,1,83,7,1
21,125.0,6.0,0.0,16.0,12.0,8,457,707,0,20,10,13,0
4,366.0,2.5,0.0,0.0,8.0,0,872,1914,0,0,12,13,1
27,300.0,5.0,0.0,19.0,11.0,12,2130,948,1,152,20,8,1
162,101.5,1.0,2.0,5.0,17.0,138,804,690,0,100,0,11,0
90,129.5,14.0,7.0,0.0,14.0,0,2792,3322,0,2,76,14,1
28,22.0,0.0,1.0,33.0,15.5,7,256,310,0,5,106,10,0
16,65.0,3.0,0.0,14.0,18.0,5,307,396,0,15,22,12,0
430,1297.0,21.0,1.0,3.0,20.0,86,37123,3063,0,637,143,15,1
14,94.5,4.0,0.0,0.0,22.0,0,338,913,0,1,53,7,1
96,45.0,0.5,1.0,7.0,15.0,19,2915,485,0,9,66,16,1
58,38.0,1.0,28.0,1.0,15.0,4,1287,2716,1,1,134,23,1
278,63.5,3.0,0.0,3.0,17.0,92,366,611,0,42,0,6,0
113,39.0,0.0,0.0,7.0,17.0,15,714,1601,0,0,0,15,0
258,18.5,0.0,3.0,2.0,18.0,51,3849,3258,1,27,131,21,1
68,52.5,0.0,3.0,9.0,14.5,49,337,338,0,12,43,8,0
44,61.0,4.0,10.5,13.0,8.5,7,2538,2987,1,62,89,10,1
8,69.0,1.5,0.0,36.0,18.0,3,318,331,0,2,32,6,0
863,21.0,1.0,3.0,1.0,15.0,436,3028,912,0,77,99,11,1
906,56.0,1.0,3.0,1.0,15.0,762,5383,5227,1,143,83,15,1
34,26.5,1.0,0.0,27.0,18.0,9,595,871,0,29,8,9,0
64,38.0,0.0,3.0,10.0,16.5,42,339,347,0,17,7,13,0
47,14.0,0.0,0.0,1.0,16.0,22,204,446,0,1,0,11,0
0,0.0,0.0,0.0,3.5,16.0,0,170,195,0,1,0,7,0
26,1434.5,8.0,0.0,2.0,19.5,18,5277,404,1,194,64,9,1
302,48.0,2.0,0.0,1.0,8.5,9,1498,1530,0,121,73,10,1
108,1742.0,7.0,12.0,3.0,6.0,38,32460,7470,1,57,140,16,1
25,11.0,0.0,7.0,15.0,17.0,1,186,272,0,12,18,11,0
1,20.0,1.0,1.0,3.5,15.0,0,108,100,0,6,0,15,0
3,239.0,11.0,22.0,4.0,20.0,3,2217,17,1,0,68,13,1
24,75.0,0.0,0.0,25.0,17.5,6,363,389,0,8,20,7,0
27,99.0,2.0,2.0,11.5,12.0,11,1172,580,1,26,143,9,1
36,25.0,1.0,0.0,2.0,6.0,2,342,806,0,5,58,11,1
33,48.0,0.0,0.0,28.0,17.0,15,272,251,0,15,0,14,0
155,118.0,2.0,13.0,1.0,14.0,134,2500,4632,1,253,144,16,1
468,52.0,1.0,10.0,1.0,12.0,35,7437,3297,1,157,150,8,1
2,294.5,26.0,6.0,0.0,20.0,0,774,2858,0,1,75,17,1
111,28.0,1.0,1.0,0.0,20.0,0,5974,1085,1,16,20,11,1
29,21.0,0.0,0.0,0.5,22.0,13,82,228,0,2,0,12,0
40,37.0,0.5,0.0,8.0,13.0,4,741,395,0,0,0,9,0
423,13.0,0.0,4.0,0.0,7.0,0,1337,6380,0,4,148,19,1
3,176.0,3.0,0.0,525.5,17.0,0,577,616,0,23,19,10,0
0,0.0,0.0,0.0,3.5,16.0,0,12,4,0,3,0,8,0
4,33.0,2.5,0.0,32.0,0.0,2,316,308,0,11,48,12,0
57,113.0,0.0,0.0,23.0,19.0,7,523,419,0,21,13,12,0
1000,103.0,5.0,0.0,1.0,11.0,940,19434,4650,1,67,148,6,1
219,635.0,5.0,0.0,1.0,8.0,85,6054,1461,1,22,144,13,1
47,100.0,2.0,0.0,16.5,18.0,12,427,418,0,6,0,11,0
87,54.0,5.0,1.0,1.0,3.0,33,580,2048,0,5,141,14,1
100,42.0,0.5,0.0,10.0,17.0,46,950,659,0,36,5,13,0
83,118.0,4.0,0.0,11.0,16.0,46,895,704,1,53,10,13,0
534,1255.5,41.5,24.0,2.0,21.0,440,29355,5224,1,1003,90,12,1
22,128.0,1.5,1.0,2.0,14.5,7,760,525,0,14,6,9,1
56,114.5,0.0,2.0,6.0,20.0,47,528,582,0,9,33,13,0
120,46.5,0.0,0.0,9.0,17.0,60,392,185,0,0,0,11,0
95,407.0,6.0,5.0,6.0,4.0,33,6318,749,1,24,133,7,1
15,142.0,2.0,0.0,26.0,19.0,6,462,745,0,2,10,10,0
25,109.0,2.0,3.0,21.0,14.0,23,350,400,0,12,4,12,0
1000,100.0,4.0,0.0,0.0,14.0,171,17068,2202,1,876,128,12,1
84,257.0,10.0,7.0,8.0,14.0,53,4271,221,0,121,79,11,1
344,12.0,0.0,0.0,0.0,13.0,0,1621,4466,1,4,94,14,1
9,80.0,0.0,0.0,17.5,14.0,3,347,349,0,13,0,7,0
34,145.0,4.5,3.0,7.0,6.0,24,4454,508,1,40,150,12,1
17,112.0,4.0,0.0,78.0,19.0,12,250,283,0,50,59,10,0
127,50.0,1.0,0.0,7.0,16.0,3,365,467,0,47,0,9,0
44,33.5,0.0,6.0,10.0,16.0,31,343,482,0,29,0,12,0
21,32.0,0.0,0.0,8.5,15.0,1,226,456,0,0,0,10,0
13,44.0,1.0,1.0,24.5,17.0,11,1186,300,0,8,10,10,0
36,176.0,2.0,0.0,29.0,19.0,16,507,529,0,36,57,12,0
68,9.0,0.0,0.0,11.0,18.0,15,301,398,0,11,0,7,0
79,40.0,0.0,2.0,14.0,18.0,42,414,452,0,25,59,10,0
672,1571.0,9.0,18.0,0.0,15.0,0,75557,7488,0,2978,98,14,1
36,5069.5,1.0,9.5,36.0,7.0,26,105237,1258,1,50,108,16,1
62,52.5,2.0,0.0,19.0,13.5,28,695,612,0,33,18,8,0
1000,666.0,2.0,2.0,1.0,16.0,630,40004,5237,1,196,149,13,1
112,134.0,2.0,12.0,2.0,15.5,88,2477,995,1,12,72,20,1
38,47.0,0.0,0.0,14.0,16.0,9,388,473,0,19,0,12,0
17,65.0,1.0,0.0,48.0,21.0,7,244,228,0,6,33,11,0
10,129.5,10.0,0.0,47.0,17.5,6,466,466,0,2,25,11,0
50,27.0,0.0,1.0,12.0,15.5,4,526,678,0,83,8,9,0
11,430.0,7.0,30.0,0.0,12.0,0,1804,577,0,6,97,9,1
271,117.0,2.0,21.0,1.0,7.0,1,3124,3710,1,3,109,13,1
52,147.5,2.0,0.0,20.0,11.0,33,599,734,0,5,48,12,0
62,27.0,1.0,7.5,1.0,17.0,23,798,942,1,0,139,17,1
3,69.0,0.0,1.0,55.5,22.0,3,134,152,0,2,12,11,0
15,26.0,0.0,0.0,91.5,19.0,7,201,198,0,31,10,9,0
378,28.0,0.0,0.0,0.0,15.0,0,1488,1676,1,0,120,9,1
419,66.0,3.0,19.0,2.0,6.0,274,6488,1127,0,104,130,16,1
360,32.5,1.0,12.0,1.0,14.0,291,2093,2307,1,76,150,13,1
63,33.0,1.0,0.0,0.0,13.0,16,1109,95,0,11,93,12,1
53,55.0,3.0,30.0,1.0,21.0,5,721,736,0,28,135,13,1
2,76.0,2.0,5.0,297.0,21.5,1,294,297,0,13,11,11,0
71,90.0,4.0,0.0,18.0,16.0,18,489,817,0,23,0,14,0
26,126.5,1.0,0.0,28.0,18.0,13,902,719,0,7,55,8,0
0,0.0,0.0,0.0,3.5,16.0,0,314,484,0,1,0,13,0
56,17.5,0.0,0.0,4.0,17.0,7,684,725,0,72,0,14,0
1,16.0,4.0,3.0,3.5,22.0,1,95,45,0,0,0,10,0
258,586.0,6.0,22.0,2.0,16.0,1,4485,2844,1,0,37,18,1
80,77.0,0.0,3.0,13.0,18.0,55,437,461,0,20,0,6,0
121,84.0,2.0,0.0,8.0,18.0,54,633,645,0,50,17,9,0
197,27.0,1.0,0.0,4.5,12.0,81,302,739,0,212,0,9,0
19,99.0,2.0,0.0,22.5,20.0,16,337,379,0,29,26,8,0
333,112.0,2.0,6.0,1.0,16.0,10,7187,2890,0,64,114,16,1
360,118.0,1.0,7.0,1.0,15.0,121,11981,4170,0,7,88,12,1
36,53.0,0.0,0.0,30.0,20.0,23,287,251,0,19,0,13,0
16,30.5,0.0,1.0,36.0,15.0,7,215,263,0,29,21,10,0
10,94.0,6.5,0.0,49.0,20.5,6,287,228,0,13,59,16,0
500,24.0,0.0,18.0,1.0,11.0,261,1277,1544,0,22,147,16,1
909,57.0,1.0,3.0,1.0,15.0,763,5380,5326,1,143,83,15,1
315,60.0,1.0,1.0,3.0,16.0,173,727,789,1,104,43,10,0
2,69.5,1.0,0.0,0.0,18.0,0,173,642,0,0,0,13,1
1,886.0,28.0,0.0,3.5,6.0,0,1011,1399,0,0,93,14,1
1,48.0,0.0,2.0,3.5,10.0,1,204,235,0,60,0,13,0
498,12.5,0.0,0.0,3.0,15.0,123,1473,5812,1,168,131,9,1
65,41.0,1.0,0.0,4.5,7.0,18,4415,6777,1,2,132,22,1
326,144.5,2.0,0.0,2.0,15.0,45,9633,1559,1,14,0,6,1
2,506.0,0.0,0.0,54.0,17.0,1,105,51,0,0,150,13,1
12,30.0,1.0,0.0,47.0,18.0,8,191,224,0,15,0,8,0
57,41.0,0.0,0.0,14.0,16.0,45,386,732,0,28,27,15,0
75,30.0,2.0,15.0,1.0,8.0,48,339,562,1,0,107,7,1
391,40.0,1.0,6.0,3.0,17.0,224,779,659,0,83,24,11,0
96,122.0,2.0,0.0,12.0,19.0,59,626,627,0,47,1,17,0
197,56.0,0.0,0.0,4.0,17.0,83,490,546,0,39,19,15,0
7,96.0,1.0,0.0,105.5,19.0,4,504,562,0,1,29,11,0
532,10.0,0.0,0.0,1.0,8.0,54,934,1121,0,31,6,9,1
16,4.0,0.0,0.0,0.0,9.0,1,85,496,0,0,122,11,1
1,73.0,4.0,5.0,3.5,15.0,1,250,301,0,19,10,7,0
31,60.0,1.0,1.0,28.5,20.0,22,349,368,0,15,33,13,0
74,126.0,3.5,0.0,10.0,16.0,40,571,482,0,23,33,7,0
99,30.0,0.0,10.0,4.0,17.0,2,275,367,0,22,0,14,0
132,525.0,5.0,19.0,5.0,13.0,132,15114,327,1,11,75,13,1
0,0.0,0.0,0.0,3.5,16.0,0,47,42,0,1,20,12,0
92,103.5,3.0,16.0,1.0,12.0,91,897,2347,1,4,104,21,1
22,550.0,9.0,6.0,2.0,16.0,0,3750,959,1,0,56,19,1
15,1.0,0.0,0.0,34.0,13.0,4,40,22,0,0,0,6,0
21,73.0,1.0,0.0,2.5,14.0,4,238,637,0,0,27,12,0
84,56.0,2.0,29.0,0.0,10.5,37,558,1688,1,1,147,18,1
157,67.0,0.0,0.0,3.5,17.0,66,414,373,0,34,25,12,0
16,107.5,2.5,12.0,3.0,16.0,16,553,602,0,0,139,8,1
9,247.0,4.0,8.0,11.0,17.0,2,10950,5933,0,11,29,9,1
96,31.5,2.0,2.0,13.0,17.0,38,388,1043,0,57,149,11,0
17,14.0,0.0,0.0,17.5,19.0,1,261,529,0,5,43,8,0
11,420.0,15.0,13.0,48.0,20.0,9,2199,1100,0,44,108,5,1
213,210.0,12.0,10.0,1.0,18.0,122,20831,3656,1,219,144,13,1
94,131.5,1.5,0.0,12.0,19.0,84,806,739,0,52,0,13,0
17,23.0,1.0,0.0,23.5,18.0,0,91,114,0,2,0,11,0
571,55.0,1.0,19.0,0.0,9.0,13,18339,2086,0,17,113,11,1
4,120.5,6.0,1.0,197.0,20.0,3,497,518,0,28,0,11,0
38,38.0,0.0,1.0,2.0,16.5,25,217,244,0,22,0,14,0
236,56.5,1.0,3.0,0.0,14.0,35,2286,1406,0,6,88,11,1
70,1251.0,23.5,0.0,8.0,5.0,29,14694,1839,1,50,50,13,1
147,235.0,3.0,28.0,1.0,6.0,83,4655,3465,1,25,150,13,1
828,56.0,1.0,9.0,0.0,13.0,252,19663,2619,1,325,144,7,1
473,143.0,5.0,1.0,2.0,1.0,0,20244,1,1,1920,140,19,1
4,593.5,1.0,6.0,3.0,18.0,0,122,225,1,1,149,15,1
26,33.0,0.0,1.0,47.0,19.0,8,303,335,0,23,22,12,0
120,812.5,27.5,16.0,4.0,9.0,88,22409,2281,1,70,113,16,1
29,35.0,1.0,0.0,4.0,14.0,20,521,343,0,5,66,9,1
121,76.0,2.0,10.0,4.0,17.0,24,8427,1360,0,23,64,9,1
39,16.0,0.0,0.0,20.5,15.0,9,235,443,0,5,0,14,0
